Id,Code,Name,Class,Standard Concept Caption,Domain,Vocabulary
19076135,309684,Dexamethasone 1 MG/ML Oral Solution,Clinical Drug,Standard,Drug,RxNorm
19074792,574679,Dexamethasone 1 MG/ML / Neomycin 3.5 MG/ML [Neo-Dexair],Branded Drug Comp,Standard,Drug,RxNorm
19074770,574624,Dexamethasone 1 MG/ML / Neomycin 3.5 MG/ML [Neo-Dex],Branded Drug Comp,Standard,Drug,RxNorm
19073069,569263,Dexamethasone 1 MG/ML / Neomycin 3.5 MG/ML / Polymyxin B 10000 UNT/ML [Methadex],Branded Drug Comp,Standard,Drug,RxNorm
19071438,542551,Dexamethasone 1 MG/ML [Dexair],Branded Drug Comp,Standard,Drug,RxNorm
19068322,566527,Dexamethasone 4 MG/ML [Hexadrol Phosphate],Branded Drug Comp,Non-Standard,Drug,RxNorm
19065036,252361,Dexamethasone 3 MG/ML / sodium phosphate 3 MG/ML Injectable Suspension,Clinical Drug,Standard,Drug,RxNorm
19064799,252035,Carisoprodol 200 MG / Dexamethasone 0.5 MG / Ibuprofen 400 MG Oral Tablet,Clinical Drug,Standard,Drug,RxNorm
19064249,251066,Chlorpheniramine 4 MG / Dexamethasone 0.4 MG Oral Capsule,Clinical Drug,Standard,Drug,RxNorm
19063770,250828,Dexamethasone 1 MG / Terfenadine 120 MG Oral Tablet,Clinical Drug,Standard,Drug,RxNorm
19063762,250818,Cyproheptadine 0.5 MG/ML / Dexamethasone 4 MG/ML Injectable Solution,Clinical Drug,Standard,Drug,RxNorm
19061691,249225,Dexamethasone 8 MG/ML / sodium phosphate 2 MG/ML Injectable Suspension,Clinical Drug,Standard,Drug,RxNorm
19061654,569271,Dexamethasone 0.001 MG/MG / Neomycin 0.0035 MG/MG / Polymyxin B 10 UNT/MG [Dexasporin],Branded Drug Comp,Standard,Drug,RxNorm
19061653,569261,Dexamethasone 1 MG/ML / Neomycin 3.5 MG/ML / Polymyxin B 10000 UNT/ML [Dexasporin],Branded Drug Comp,Standard,Drug,RxNorm
19061651,566497,Dexamethasone 8 MG/ML [Dexasone LA],Branded Drug Comp,Non-Standard,Drug,RxNorm
19061619,566568,Dexamethasone 0.0005 MG/MG [Dexasol],Branded Drug Comp,Standard,Drug,RxNorm
19061618,566564,Dexamethasone 1 MG/ML [Dexasol],Branded Drug Comp,Standard,Drug,RxNorm
19061580,569314,Dexamethasone 0.1 MG/ACTUAT [Dexacort Phosphate in Turbinaire],Branded Drug Comp,Standard,Drug,RxNorm
19061578,569269,Dexamethasone 0.001 MG/MG / Neomycin 0.0035 MG/MG / Polymyxin B 10 UNT/MG [Dexacidin],Branded Drug Comp,Standard,Drug,RxNorm
19061549,249034,Astemizole 10 MG / Dexamethasone 2 MG Oral Tablet,Clinical Drug,Standard,Drug,RxNorm
19060984,566567,Dexamethasone 0.0005 MG/MG [Decadron phosphate],Branded Drug Comp,Non-Standard,Drug,RxNorm
19060983,566521,Dexamethasone 4 MG/ML [Decadron phosphate],Branded Drug Comp,Non-Standard,Drug,RxNorm
19060982,566514,Dexamethasone 24 MG/ML [Decadron phosphate],Branded Drug Comp,Non-Standard,Drug,RxNorm
19060981,542547,Dexamethasone 1 MG/ML [Decadron phosphate],Branded Drug Comp,Non-Standard,Drug,RxNorm
19060544,572337,Dexamethasone 4 MG/ML / Lidocaine 10 MG/ML [Decadron with Xylocaine],Branded Drug Comp,Non-Standard,Drug,RxNorm
19060333,566492,Dexamethasone 8 MG/ML [Dalalone L.A.],Branded Drug Comp,Non-Standard,Drug,RxNorm
19055211,235486,Dexamethasone phosphate,Precise Ingredient,Non-Standard,Drug,RxNorm
19054482,22694,dexamethasone trimethyl acetate,Precise Ingredient,Non-Standard,Drug,RxNorm
19054410,22690,dexamethasone acetate,Precise Ingredient,Non-Standard,Drug,RxNorm
19052279,575412,Dexamethasone 0.001 MG/MG / Neomycin 0.0035 MG/MG / Polymyxin B 10 UNT/MG [AK-Trol],Branded Drug Comp,Standard,Drug,RxNorm
19052278,569259,Dexamethasone 1 MG/ML / Neomycin 3.5 MG/ML / Polymyxin B 10000 UNT/ML [AK-Trol],Branded Drug Comp,Standard,Drug,RxNorm
19052208,566566,Dexamethasone 0.0005 MG/MG [AK-Dex],Branded Drug Comp,Standard,Drug,RxNorm
19052207,566563,Dexamethasone 1 MG/ML [AK-Dex],Branded Drug Comp,Standard,Drug,RxNorm
19047826,569236,Dexamethasone 0.1 MG/ML [Aeroseb-Dex],Branded Drug Comp,Standard,Drug,RxNorm
19047796,688243,Dexamethasone 0.0005 MG/MG [Maxidex],Branded Drug Comp,Standard,Drug,RxNorm
19047795,566561,Dexamethasone 1 MG/ML [Maxidex],Branded Drug Comp,Standard,Drug,RxNorm
19047793,566525,Dexamethasone 4 MG/ML [Dexasone],Branded Drug Comp,Non-Standard,Drug,RxNorm
19047760,566582,Dexamethasone 0.1 MG/ML [Hexadrol],Branded Drug Comp,Standard,Drug,RxNorm
19046716,212023,Dexamethasone 4 MG/ML / Lidocaine 10 MG/ML Injectable Solution [Decadron with Xylocaine],Branded Drug,Non-Standard,Drug,RxNorm
19045957,545158,Ciprofloxacin 3 MG/ML / Dexamethasone 1 MG/ML [Ciprodex],Branded Drug Comp,Standard,Drug,RxNorm
19039156,208647,Dexamethasone 0.1 MG/ACTUAT Metered Dose Inhaler [Dexacort Phosphate in Respihaler],Branded Drug,Standard,Drug,RxNorm
19035282,575413,Dexamethasone 0.001 MG/MG / Neomycin 0.0035 MG/MG / Polymyxin B 10 UNT/MG [Ocu-Trol],Branded Drug Comp,Standard,Drug,RxNorm
19033788,575259,Dexamethasone 1 MG/ML [Ocu-Dex],Branded Drug Comp,Standard,Drug,RxNorm
19030008,205717,Dexamethasone 6 MG Oral Tablet [Decadron],Branded Drug,Standard,Drug,RxNorm
19030005,205714,Dexamethasone 4 MG Oral Tablet [Hexadrol],Branded Drug,Standard,Drug,RxNorm
19030004,205713,Dexamethasone 4 MG Oral Tablet [Dexone],Branded Drug,Non-Standard,Drug,RxNorm
19030003,205712,Dexamethasone 4 MG Oral Tablet [Decadron],Branded Drug,Standard,Drug,RxNorm
19030002,205711,Dexamethasone 1.5 MG Oral Tablet [Dexone],Branded Drug,Non-Standard,Drug,RxNorm
19030001,205710,Dexamethasone 1.5 MG Oral Tablet [Decadron],Branded Drug,Standard,Drug,RxNorm
19029973,205702,Dexamethasone 1 MG/ML Oral Solution [Dexamethasone Intensol],Branded Drug,Standard,Drug,RxNorm
19029946,205692,Dexamethasone 0.75 MG Oral Tablet [Dexone],Branded Drug,Non-Standard,Drug,RxNorm
19029910,205684,Dexamethasone 0.5 MG Oral Tablet [Dexone],Branded Drug,Non-Standard,Drug,RxNorm
19029909,205683,Dexamethasone 0.25 MG Oral Tablet [Decadron],Branded Drug,Standard,Drug,RxNorm
19029778,205639,Dexamethasone 4 MG/ML Injectable Solution [Solurex],Branded Drug,Non-Standard,Drug,RxNorm
19029776,205637,Dexamethasone 4 MG/ML Injectable Solution [Primethasone],Branded Drug,Non-Standard,Drug,RxNorm
19029775,205636,Dexamethasone 4 MG/ML Injectable Solution [Medidex],Branded Drug,Non-Standard,Drug,RxNorm
19029774,205635,Dexamethasone 4 MG/ML Injectable Solution [Hexadrol Phosphate],Branded Drug,Non-Standard,Drug,RxNorm
19029773,205634,Dexamethasone 4 MG/ML Injectable Solution [Dexone],Branded Drug,Non-Standard,Drug,RxNorm
19029772,205633,Dexamethasone 4 MG/ML Injectable Solution [Dexasone],Branded Drug,Non-Standard,Drug,RxNorm
19029771,205632,Dexamethasone 4 MG/ML Injectable Solution [Dexacorten],Branded Drug,Non-Standard,Drug,RxNorm
19029750,205631,Dexamethasone 4 MG/ML Injectable Solution [Dexacen-4],Branded Drug,Non-Standard,Drug,RxNorm
19029749,205630,Dexamethasone 4 MG/ML Injectable Solution [Decaject],Branded Drug,Non-Standard,Drug,RxNorm
19029748,205629,Dexamethasone 4 MG/ML Injectable Solution [Decadron phosphate],Branded Drug,Non-Standard,Drug,RxNorm
19029747,205628,Dexamethasone 4 MG/ML Injectable Solution [Dalalone],Branded Drug,Non-Standard,Drug,RxNorm
19029746,205627,Dexamethasone 4 MG/ML Injectable Solution [Adrenocot],Branded Drug,Non-Standard,Drug,RxNorm
19029741,205622,Dexamethasone 24 MG/ML Injectable Solution [Decadron phosphate],Branded Drug,Non-Standard,Drug,RxNorm
19029688,205607,Dexamethasone 16 MG/ML Injectable Suspension [Dalalone D.P.],Branded Drug,Non-Standard,Drug,RxNorm
19029683,205602,Dexamethasone 8 MG/ML Injectable Suspension [Solurex LA],Branded Drug,Non-Standard,Drug,RxNorm
19029682,205601,Dexamethasone 8 MG/ML Injectable Suspension [Medidex LA],Branded Drug,Non-Standard,Drug,RxNorm
19029681,205600,Dexamethasone 8 MG/ML Injectable Suspension [Dexone LA],Branded Drug,Non-Standard,Drug,RxNorm
19029660,205599,Dexamethasone 8 MG/ML Injectable Suspension [Dexasone LA],Branded Drug,Non-Standard,Drug,RxNorm
19029659,205598,dexamethasone acetate 8 MG/ML Injectable Suspension [Dexacort-LA],Branded Drug,Standard,Drug,RxNorm
19029658,205597,Dexamethasone 8 MG/ML Injectable Suspension [Decaject L.A.],Branded Drug,Non-Standard,Drug,RxNorm
19029657,205596,dexamethasone acetate 8 MG/ML Injectable Suspension [Decadron-LA],Branded Drug,Standard,Drug,RxNorm
19029656,205595,dexamethasone acetate 8 MG/ML Injectable Suspension [De-Sone LA],Branded Drug,Standard,Drug,RxNorm
19029655,205594,Dexamethasone 8 MG/ML Injectable Suspension [Dalalone L.A.],Branded Drug,Non-Standard,Drug,RxNorm
19029654,205593,Dexamethasone 8 MG/ML Injectable Suspension [Adrenocot L.A.],Branded Drug,Non-Standard,Drug,RxNorm
19018907,197585,Dexamethasone 0.1 MG/ACTUAT Metered Dose Inhaler,Clinical Drug,Standard,Drug,RxNorm
19018906,197580,Dexamethasone 1.5 MG Oral Tablet,Clinical Drug,Standard,Drug,RxNorm
19015801,569272,Dexamethasone 0.001 MG/MG / Neomycin 0.0035 MG/MG / Polymyxin B 10 UNT/MG [Maxitrol],Branded Drug Comp,Standard,Drug,RxNorm
19015780,569262,Dexamethasone 1 MG/ML / Neomycin 3.5 MG/ML / Polymyxin B 10000 UNT/ML [Maxitrol],Branded Drug Comp,Standard,Drug,RxNorm
19010639,108882,Dexamethasone 0.4 MG/ML Oral Solution,Clinical Drug,Standard,Drug,RxNorm
19006963,105394,Dexamethasone 5 MG/ML Injectable Solution,Clinical Drug,Standard,Drug,RxNorm
19006962,105392,Dexamethasone 0.5 MG Oral Tablet [Decadron],Branded Drug,Standard,Drug,RxNorm
4337925,4002825,"DEXAMETHASONE 0.012% AEROSOL,TOP",VA Product,Non-Standard,Drug,VA Product
4337924,4002820,"DEXAMETHASONE 0.1% GEL,TOP",VA Product,Non-Standard,Drug,VA Product
4337923,4002817,"DEXAMETHASONE 0.04% AEROSOL,TOP",VA Product,Non-Standard,Drug,VA Product
4329279,4024642,"DEXAMETHASONE 1MG/1ML SOLN,ORAL",VA Product,Non-Standard,Drug,VA Product
4326871,4016070,"DEXAMETHASONE 2MG TAB,UD",VA Product,Non-Standard,Drug,VA Product
4316569,4009096,"DEXAMETHASONE 0.1%/TOBRAMYCIN 0.3% SUSP,OPH",VA Product,Non-Standard,Drug,VA Product
4294458,384908003,Dexamethasone sodium phosphate 10mg injection solution vial,Pharma/Biol Product,Non-Standard,Drug,SNOMED
4294457,384907008,Dexamethasone sodium phosphate 4mg injection solution vial,Pharma/Biol Product,Non-Standard,Drug,SNOMED
4294081,4005544,"DEXAMETHASONE 0.1%/N-MYCIN 5MG/POLYMYX 10000UNT/ML SUSP,OPH",VA Product,Non-Standard,Drug,VA Product
4294080,4005542,"DEXAMETHASONE 0.1%/N-MYCIN 3.5MG/POLYMYX 10000UNT/ML SUSP,OPH",VA Product,Non-Standard,Drug,VA Product
4293311,384906004,Dexamethasone sodium phosphate 24mg injection solution vial,Pharma/Biol Product,Non-Standard,Drug,SNOMED
4287505,4005546,"DEXAMETHASONE 0.1%/N-MYCIN 3.5MG/POLYMYX 10000UNT/ML SOLN,OPH",VA Product,Non-Standard,Drug,VA Product
4286454,4003053,DEXAMETHASONE NA PHOSPHATE 4MG/LIDOCAINE HCL 10MG/ML INJ,VA Product,Non-Standard,Drug,VA Product
4285401,4003051,"DEXAMETHASONE NA PHOSPHATE 0.1%/NEOMYCIN SO4 0.35% SOLN,OPH",VA Product,Non-Standard,Drug,VA Product
4285239,4002827,"DEXAMETHASONE NA PHOSPHATE 10MG/ML INJ,SOLN",VA Product,Non-Standard,Drug,VA Product
4285238,4002833,"DEXAMETHASONE ACETATE 8MG/ML INJ,SUSP,SA",VA Product,Non-Standard,Drug,VA Product
4281047,4002830,DEXAMETHASONE 1MG TAB,VA Product,Non-Standard,Drug,VA Product
4280175,4003052,"DEXAMETHASONE NA PHOSPHATE 0.1%/NEOMYCIN SO4 0.5% SOLN,OPH",VA Product,Non-Standard,Drug,VA Product
4279899,4002835,"DEXAMETHASONE ACETATE 16MG/ML INJ,SUSP",VA Product,Non-Standard,Drug,VA Product
4279898,4002822,"DEXAMETHASONE NA PHOSPHATE 0.1% SOLN,OPH",VA Product,Non-Standard,Drug,VA Product
4279897,4002819,"DEXAMETHASONE NA PHOSPHATE 4MG/ML INJ,SOLN",VA Product,Non-Standard,Drug,VA Product
4279896,4002818,"DEXAMETHASONE NA PHOSPHATE 84MCG/ACTUATION INHL,ORAL",VA Product,Non-Standard,Drug,VA Product
4279895,4002808,DEXAMETHASONE 0.25MG TAB,VA Product,Non-Standard,Drug,VA Product
4279881,4002812,DEXAMETHASONE 4MG TAB,VA Product,Non-Standard,Drug,VA Product
4279880,4002811,DEXAMETHASONE 1.5MG TAB,VA Product,Non-Standard,Drug,VA Product
4279879,4002809,DEXAMETHASONE 0.5MG TAB,VA Product,Non-Standard,Drug,VA Product
4279109,4002834,"DEXAMETHASONE 0.1% SUSP,OPH",VA Product,Non-Standard,Drug,VA Product
4279108,4002832,"DEXAMETHASONE 0.5MG/5ML SOLN,ORAL",VA Product,Non-Standard,Drug,VA Product
4279105,4002828,"DEXAMETHASONE NA PHOSPHATE 20MG/ML INJ,SOLN",VA Product,Non-Standard,Drug,VA Product
4279104,4002824,"DEXAMETHASONE NA PHOSPHATE 24MG/ML INJ,SOLN",VA Product,Non-Standard,Drug,VA Product
4279101,4002813,DEXAMETHASONE 6MG TAB,VA Product,Non-Standard,Drug,VA Product
4279100,4002810,DEXAMETHASONE 0.75MG TAB,VA Product,Non-Standard,Drug,VA Product
4259214,412333001,Dexamethasone 250 microgram oral tablet,Pharma/Biol Product,Non-Standard,Drug,SNOMED
4210923,329976009,Dexamethasone sodium phosphate 5mg/mL injection solution ampule,Pharma/Biol Product,Non-Standard,Drug,SNOMED
4192802,377333005,Dexamethasone+tobramycin 0.1%wv/0.3%wv suspension,Pharma/Biol Product,Non-Standard,Drug,SNOMED
4192238,7561000,Dexamethasone,Pharma/Biol Product,Non-Standard,Drug,SNOMED
4191542,376667002,Dexamethasone 750 microgram oral tablet,Pharma/Biol Product,Non-Standard,Drug,SNOMED
4190598,377079009,Dexamethasone acetate 8mg/mL injection solution vial,Pharma/Biol Product,Non-Standard,Drug,SNOMED
4186514,374325000,Dexamethasone acetate 16mg/mL injection solution vial,Pharma/Biol Product,Non-Standard,Drug,SNOMED
4173427,49992008,Dexamethasone sodium phosphate product,Pharma/Biol Product,Non-Standard,Drug,SNOMED
4163166,374453001,Dexamethasone acetate 8 mg/mL suspension for injection,Pharma/Biol Product,Non-Standard,Drug,SNOMED
4158232,325370003,Dexamethasone phosphate 4mg/mL injection solution 2mL vial,Pharma/Biol Product,Non-Standard,Drug,SNOMED
4158231,325355004,Dexamethasone 500microgram tablets,Pharma/Biol Product,Non-Standard,Drug,SNOMED
4158075,325372006,Dexamethasone phosphate 4mg/mL injection solution 1mL vial,Pharma/Biol Product,Non-Standard,Drug,SNOMED
4158074,325367002,Dexamethasone sodium phosphate 5mg/mL injection solution 2mL vial,Pharma/Biol Product,Non-Standard,Drug,SNOMED
4158073,325356003,Dexamethasone 2mg tablets,Pharma/Biol Product,Non-Standard,Drug,SNOMED
4157136,325368007,Dexamethasone 2mg/5mL liquid,Pharma/Biol Product,Non-Standard,Drug,SNOMED
4155582,325369004,Dexamethasone phosphate 24mg/mL injection solution 5mL vial,Pharma/Biol Product,Non-Standard,Drug,SNOMED
4155581,325366006,Dexamethasone 2mg/5ml oral solution sugar free,Pharma/Biol Product,Non-Standard,Drug,SNOMED
4155580,325365005,Dexamethasone 500micrograms/5ml oral solution,Pharma/Biol Product,Non-Standard,Drug,SNOMED
4136039,412334007,Dexamethasone 1.5 mg oral tablet,Pharma/Biol Product,Non-Standard,Drug,SNOMED
4133694,377072000,Dexamethasone 0.5mg/5mL elixir,Pharma/Biol Product,Non-Standard,Drug,SNOMED
4132843,376688006,Dexamethasone 4mg tablets,Pharma/Biol Product,Non-Standard,Drug,SNOMED
4132202,412335008,Dexamethasone 6 mg oral tablet,Pharma/Biol Product,Non-Standard,Drug,SNOMED
4131715,375467003,Dexamethasone 1 mg/mL cutaneous solution,Pharma/Biol Product,Non-Standard,Drug,SNOMED
3212772,325355004,Product containing precisely dexamethasone 500 microgram/1 each conventional release oral tablet,Pharma/Biol Product,Non-Standard,Drug,Nebraska Lexicon
3209572,7561000,Dexamethasone preparation,Pharma/Biol Product,Non-Standard,Drug,Nebraska Lexicon
3208429,325356003,Product containing precisely dexamethasone 2 milligram/1 each conventional release oral tablet,Pharma/Biol Product,Non-Standard,Drug,Nebraska Lexicon
3208161,412335008,Product containing precisely dexamethasone 6 milligram/1 each conventional release oral tablet,Pharma/Biol Product,Non-Standard,Drug,Nebraska Lexicon
3207798,412334007,Product containing precisely dexamethasone 1.5 milligram/1 each conventional release oral tablet,Pharma/Biol Product,Non-Standard,Drug,Nebraska Lexicon
3207662,376667002,Product containing precisely dexamethasone 750 microgram/1 each conventional release oral tablet,Pharma/Biol Product,Non-Standard,Drug,Nebraska Lexicon
3205359,325365005,Product containing precisely dexamethasone 100 microgram/1 milliliter conventional release oral solution,Pharma/Biol Product,Non-Standard,Drug,Nebraska Lexicon
3202594,412333001,Product containing precisely dexamethasone 250 microgram/1 each conventional release oral tablet,Pharma/Biol Product,Non-Standard,Drug,Nebraska Lexicon
3201879,376688006,Product containing precisely dexamethasone 4 milligram/1 each conventional release oral tablet,Pharma/Biol Product,Non-Standard,Drug,Nebraska Lexicon
3186463,766308005,Ciprofloxacin 0.3% + dexamethasone 0.1% conventional release ear suspension,Pharma/Biol Product,Non-Standard,Drug,Nebraska Lexicon
3183957,374730003,Dexamethasone 0.1% suspension,Pharma/Biol Product,Non-Standard,Drug,Nebraska Lexicon
3181849,374453001,Dexamethasone acetate 8mg/mL suspension,Pharma/Biol Product,Non-Standard,Drug,Nebraska Lexicon
3173027,377072000,Dexamethasone 0.5mg/5mL elixir,Pharma/Biol Product,Non-Standard,Drug,Nebraska Lexicon
3170776,442878000,Dexamethasone 700microgram intravitreal implant,Pharma/Biol Product,Non-Standard,Drug,Nebraska Lexicon
3168265,375467003,Dexamethasone 0.1% solution,Pharma/Biol Product,Non-Standard,Drug,Nebraska Lexicon
3153012,377078001,Dexamethasone sodium phospha 1mg/cc solution,Pharma/Biol Product,Non-Standard,Drug,Nebraska Lexicon
3153010,377066000,Dexamethasone sodium phospha 0.05%,Pharma/Biol Product,Non-Standard,Drug,Nebraska Lexicon
3148980,329972006,Decadron 8mg/2mL injection,Pharma/Biol Product,Non-Standard,Drug,Nebraska Lexicon
3148481,325366006,Dexamethasone 2mg/5mL s/f oral solution,Pharma/Biol Product,Non-Standard,Drug,Nebraska Lexicon
3148480,325354000,Dexamethasone [endocrine use],Pharma/Biol Product,Non-Standard,Drug,Nebraska Lexicon
3086443,116568000,Dexamethasone,Pharma/Biol Product,Non-Standard,Drug,Nebraska Lexicon
3055572,375103007,Dexamethasone sodium phospha 0.1% solution,Pharma/Biol Product,Non-Standard,Drug,Nebraska Lexicon
2718814,J8540,"Dexamethasone, oral, 0.25 mg",HCPCS,Non-Standard,Drug,HCPCS
2718768,J7638,"Dexamethasone, inhalation solution, compounded product, administered through dme, unit dose form, per milligram",HCPCS,Non-Standard,Drug,HCPCS
2718767,J7637,"Dexamethasone, inhalation solution, compounded product, administered through dme, concentrated form, per milligram",HCPCS,Non-Standard,Drug,HCPCS
2718347,J1100,"Injection, dexamethasone sodium phosphate, 1 mg",HCPCS,Non-Standard,Drug,HCPCS
2718345,J1094,"Injection, dexamethasone acetate, 1 mg",HCPCS,Non-Standard,Drug,HCPCS
1788888,50090354100,1 ML Dexamethasone phosphate 10 MG/ML Injection,11-digit NDC,Non-Standard,Drug,NDC
1788482,500903541,dexamethasone sodium phosphate 10mg/mL INTRAMUSCULAR; INTRAVENOUS INJECTION,9-digit NDC,Non-Standard,Drug,NDC
1765925,71872717101,Dexamethasone phosphate 4 MG/ML Injectable Solution,11-digit NDC,Non-Standard,Drug,NDC
1765728,718727171,dexamethasone sodium phosphate 4mg/mL INTRA-ARTICULAR; INTRALESIONAL; INTRAMUSCULAR; INTRAVENOUS; SOFT TISSUE INJECTION,9-digit NDC,Non-Standard,Drug,NDC
1753241,63629785002,Dexamethasone 1 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
1753240,63629785001,Dexamethasone 1 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
1752898,636297850,dexamethasone 1mg/1 ORAL TABLET,9-digit NDC,Non-Standard,Drug,NDC
1719046,1812194,1 ML Dexamethasone phosphate 4 MG/ML Injection,Quant Clinical Drug,Standard,Drug,RxNorm
1719045,1812192,Dexamethasone phosphate 4 MG/ML Injection,Clinical Drug,Standard,Drug,RxNorm
1719023,1812096,Dexamethasone phosphate 4 MG/ML Prefilled Syringe,Clinical Drug,Standard,Drug,RxNorm
1719022,1812095,1 ML Dexamethasone phosphate 4 MG/ML Prefilled Syringe,Quant Clinical Drug,Standard,Drug,RxNorm
1719021,1812094,Dexamethasone Prefilled Syringe,Clinical Drug Form,Standard,Drug,RxNorm
1719013,1812080,Dexamethasone phosphate 10 MG/ML Injection,Clinical Drug,Standard,Drug,RxNorm
1719012,1812079,1 ML Dexamethasone phosphate 10 MG/ML Injection,Quant Clinical Drug,Standard,Drug,RxNorm
1719011,1812078,Dexamethasone phosphate 10 MG/ML,Clinical Drug Comp,Standard,Drug,RxNorm
1719010,1812073,Dexamethasone Injection,Clinical Drug Form,Standard,Drug,RxNorm
1592183,1869605,{41 (Dexamethasone 1.5 MG Oral Tablet) } Pack,Clinical Pack,Standard,Drug,RxNorm
1592182,1869595,{27 (Dexamethasone 1.5 MG Oral Tablet) } Pack,Clinical Pack,Standard,Drug,RxNorm
1588123,N0000192153,"DEXAMETHASONE NA PHOSPHATE 4MG/ML INJ,SOLN,SYRINGE,1ML",VA Product,Non-Standard,Drug,VA Product
1583228,51662134301,Dexamethasone phosphate 10 MG/ML Injectable Solution,11-digit NDC,Non-Standard,Drug,NDC
1582964,516621343,dexamethasone sodium phosphate 10mg/mL INTRAMUSCULAR; INTRAVENOUS INJECTION,9-digit NDC,Non-Standard,Drug,NDC
1566004,70382020488,Dexamethasone 0.4 MG Drug Implant [Dextenza],11-digit NDC,Non-Standard,Drug,NDC
1565739,50090008800,Dexamethasone 4 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
1528907,51662143201,Dexamethasone phosphate 4 MG/ML Injectable Solution,11-digit NDC,Non-Standard,Drug,NDC
1528606,516621432,"dexamethasone sodium phosphate 4mg/mL INTRA-ARTICULAR; INTRALESIONAL; INTRAMUSCULAR; INTRAVENOUS; SOFT TISSUE INJECTION, SOLUTION",9-digit NDC,Non-Standard,Drug,NDC
